date,State,cases,deaths,population,new_cases,new_deaths,cases_per_100k,deaths_per_100k,new_cases_per_100k,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,overall_pct_change,AREA_SQMI,White,IncomePerCap,Poverty,ChildPoverty,Service,Production,dem_gop_diff_16,FBFilterBubble
2020-04-17,PA,29439,756,12801989,1351.5714285714287,48.57142857142857,229.95645442282446,5.905332366712703,10.557511247443102,-47.0,-22.0,-25.0,-56.0,-51.0,24.0,-29.5,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-04-18,PA,31066,836,12801989,1344.4285714285713,48.857142857142854,242.66541706917573,6.530235262661138,10.501716346019133,-49.0,-19.0,-13.0,-49.0,-36.0,15.0,-25.166666666666668,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-04-19,PA,32283,1112,12801989,1350.0,86.42857142857143,252.1717523737913,8.686150253683236,10.545236369129828,-45.0,-20.0,71.0,-49.0,-36.0,11.0,-11.333333333333334,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-04-20,PA,33231,1204,12801989,1290.7142857142858,99.57142857142857,259.57685169078025,9.404788584023935,10.0821386873109,-41.0,-21.0,20.0,-54.0,-51.0,20.0,-21.166666666666668,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-04-21,PA,34522,1390,12801989,1311.0,115.14285714285714,269.6612221741481,10.857687817104045,10.240596207354967,-44.0,-22.0,-23.0,-55.0,-52.0,22.0,-29.0,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-04-22,PA,35679,1413,12801989,1312.7142857142858,109.42857142857143,278.6988803068023,11.03734739968922,10.25398698369672,-41.0,-16.0,3.0,-52.0,-51.0,21.0,-22.666666666666668,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-04-23,PA,37053,1421,12801989,1331.2857142857142,110.57142857142857,289.4315875447167,11.099837689284064,10.399053727399034,-43.0,-18.0,-5.0,-54.0,-52.0,22.0,-25.0,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-04-24,PA,38652,1492,12801989,1316.142857142857,105.14285714285714,301.921834177486,11.654439009438299,10.280768536380224,-47.0,-23.0,-23.0,-57.0,-51.0,24.0,-29.5,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-04-25,PA,40046,1536,12801989,1282.857142857143,100.0,312.8107671393875,11.998135602209938,10.020764295744534,-43.0,-15.0,85.0,-41.0,-34.0,12.0,-6.0,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-04-26,PA,41164,1549,12801989,1268.7142857142858,62.42857142857143,321.54378511026687,12.099682322801558,9.91029039092508,-51.0,-26.0,-49.0,-56.0,-38.0,13.0,-34.5,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-04-27,PA,42048,1596,12801989,1259.5714285714287,56.0,328.44896211049706,12.466812774171263,9.838872917102401,-38.0,-17.0,-1.0,-53.0,-49.0,20.0,-23.0,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-04-28,PA,43262,1715,12801989,1248.5714285714287,46.42857142857143,337.93186355651454,13.39635583189456,9.752948768909492,-35.0,-13.0,43.0,-48.0,-50.0,14.0,-14.833333333333334,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-04-29,PA,44366,2192,12801989,1241.0,111.28571428571429,346.55552352060295,17.122339348987097,9.693806173400086,-35.0,-12.0,20.0,-49.0,-50.0,19.0,-17.833333333333332,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-04-30,PA,45759,2290,12801989,1243.7142857142858,124.14285714285714,357.43664519630505,17.887845396523932,9.715008235941195,-42.0,-19.0,-29.0,-52.0,-51.0,22.0,-28.5,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-05-01,PA,46968,2352,12801989,1188.0,122.85714285714286,366.88049021132576,18.372145140883966,9.27980800483425,-37.0,-11.0,15.0,-47.0,-48.0,21.0,-17.833333333333332,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-05-02,PA,48300,2417,12801989,1179.142857142857,125.85714285714286,377.28512342886717,18.87987874384207,9.21062232706853,-37.0,-8.0,117.0,-35.0,-31.0,10.0,2.6666666666666665,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-05-03,PA,49260,2441,12801989,1156.5714285714287,127.42857142857143,384.7839581802484,19.0673496126266,9.034310438568793,-34.0,-10.0,110.0,-41.0,-30.0,8.0,0.5,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-05-04,PA,50084,2454,12801989,1148.0,122.57142857142857,391.22045800851726,19.16889633321822,8.967356556860032,-31.0,-11.0,29.0,-48.0,-47.0,17.0,-15.166666666666666,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-05-05,PA,50949,3001,12801989,1098.142857142857,183.71428571428572,397.97722057095973,23.44166988426564,8.57790814492074,-30.0,-7.0,20.0,-47.0,-47.0,18.0,-15.5,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-05-06,PA,51834,3094,12801989,1066.857142857143,128.85714285714286,404.89020885738927,24.168119500805695,8.333526476683762,-37.0,-11.0,-22.0,-50.0,-48.0,20.0,-24.666666666666668,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-05-07,PA,52903,3395,12801989,1020.5714285714286,157.85714285714286,413.2404738045002,26.519316646811678,7.971975515456454,-32.0,-6.0,57.0,-44.0,-47.0,18.0,-9.0,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-05-08,PA,54226,3586,12801989,1036.857142857143,176.28571428571428,423.57480544624747,28.011272310888565,8.0991878907031,-40.0,-12.0,-23.0,-49.0,-46.0,21.0,-24.833333333333332,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-05-09,PA,55304,3669,12801989,1000.5714285714286,178.85714285714286,431.9953719691526,28.659609065435067,7.8157497914693455,-37.0,0.0,-8.0,-40.0,-29.0,12.0,-17.0,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-05-10,PA,56597,3687,12801989,1048.142857142857,178.0,442.09536502491915,28.800212217023464,8.187343834952967,-30.0,-5.0,80.0,-38.0,-27.0,7.0,-2.1666666666666665,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-05-11,PA,57141,3710,12801989,1008.1428571428571,179.42857142857142,446.34470471736853,28.979871799608638,7.874892386978751,-38.0,-17.0,-15.0,-49.0,-45.0,18.0,-24.333333333333332,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-05-12,PA,57976,3785,12801989,1003.8571428571429,112.0,452.8671286938303,29.565718264560296,7.841415446124371,-31.0,-8.0,26.0,-44.0,-45.0,17.0,-14.166666666666666,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-05-13,PA,58695,3917,12801989,980.1428571428571,117.57142857142857,458.4834434711669,30.596808042875214,7.656176373396799,-29.0,-6.0,67.0,-41.0,-45.0,16.0,-6.333333333333333,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-05-14,PA,59633,4120,12801989,961.4285714285714,103.57142857142857,465.81042992616227,32.182499141344366,7.509993731666005,-31.0,-7.0,44.0,-43.0,-45.0,17.0,-10.833333333333334,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-05-15,PA,60622,4171,12801989,913.7142857142857,83.57142857142857,473.5357919773248,32.58087473751149,7.137283790153902,-33.0,-9.0,61.0,-46.0,-44.0,18.0,-8.833333333333334,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-05-16,PA,61610,4204,12801989,900.8571428571429,76.42857142857143,481.25334274228794,32.83864718209022,7.036852967590761,-34.0,-6.0,128.0,-36.0,-25.0,8.0,5.833333333333333,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-05-17,PA,62233,4207,12801989,805.1428571428571,74.28571428571429,486.11977404448635,32.86208104068829,6.2892012885096,-31.0,-11.0,80.0,-42.0,-26.0,7.0,-3.8333333333333335,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-05-18,PA,63050,4493,12801989,844.1428571428571,111.85714285714286,492.50159486935974,35.09610889370394,6.593841450284461,-26.0,-9.0,40.0,-48.0,-42.0,16.0,-11.5,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-05-19,PA,63666,4623,12801989,812.8571428571429,119.71428571428571,497.3133471681627,36.111576099620144,6.349459782047484,-24.0,-5.0,45.0,-46.0,-43.0,16.0,-9.5,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-05-20,PA,64408,4765,12801989,816.1428571428571,121.14285714285714,503.1093215280844,37.22077873992862,6.375125436702509,-25.0,-3.0,47.0,-45.0,-43.0,16.0,-8.833333333333334,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-05-21,PA,65382,4868,12801989,821.2857142857143,106.85714285714286,510.71751428625663,38.02534121846222,6.4152977657277654,-24.0,-1.0,88.0,-42.0,-44.0,16.0,-1.1666666666666667,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-05-22,PA,66249,4984,12801989,803.8571428571429,116.14285714285714,517.4898994210978,38.931450417587456,6.2791582062532845,-32.0,-7.0,24.0,-47.0,-44.0,18.0,-14.666666666666666,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-05-23,PA,66979,5096,12801989,767.0,127.42857142857143,523.1921383466272,39.806314471915265,5.991256514905613,-34.0,-3.0,91.0,-39.0,-24.0,8.0,-0.16666666666666666,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-05-24,PA,67707,5124,12801989,782.0,131.0,528.878754699758,40.02503048549721,6.108425807895945,-27.0,-2.0,176.0,-41.0,-26.0,4.0,14.0,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-05-25,PA,68181,5139,12801989,733.0,92.28571428571429,532.5813043582525,40.142199778487544,5.725672784127529,-34.0,-13.0,138.0,-57.0,-74.0,20.0,-3.3333333333333335,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-05-26,PA,68633,5152,12801989,709.5714285714286,75.57142857142857,536.1120057203611,40.243746499079165,5.542665507456915,-24.0,-6.0,75.0,-44.0,-42.0,14.0,-4.5,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-05-27,PA,69417,5265,12801989,715.5714285714286,71.42857142857143,542.2360541006558,41.12642183960633,5.5895332246530485,-23.0,-4.0,69.0,-42.0,-41.0,14.0,-4.5,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-05-28,PA,70042,5373,12801989,665.7142857142857,72.14285714285714,547.1181079752529,41.970040749136714,5.200084812713756,-26.0,-5.0,29.0,-44.0,-41.0,16.0,-11.833333333333334,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-05-29,PA,70734,5464,12801989,640.7142857142857,68.57142857142857,552.5235180252068,42.68086779327806,5.00480265772987,-30.0,-8.0,36.0,-44.0,-39.0,17.0,-11.333333333333334,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-05-30,PA,71415,5537,12801989,633.7142857142857,63.0,557.8430039269679,43.25109168583101,4.950123654334383,-29.0,-2.0,130.0,-30.0,-14.0,6.0,10.166666666666666,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-05-31,PA,71925,5555,12801989,602.5714285714286,61.57142857142857,561.8267598886392,43.3916948374194,4.706857884125886,-24.0,-6.0,142.0,-34.0,-16.0,5.0,11.166666666666666,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-06-01,PA,72280,5537,12801989,585.5714285714286,56.857142857142854,564.5997664894104,43.25109168583101,4.574066018736843,-21.0,-6.0,59.0,-43.0,-39.0,13.0,-6.166666666666667,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-06-02,PA,72890,5667,12801989,608.1428571428571,73.57142857142857,569.3646510710172,44.26655889174721,4.7503779072365795,-18.0,-1.0,72.0,-40.0,-40.0,13.0,-2.3333333333333335,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-06-03,PA,73404,5742,12801989,569.5714285714286,68.14285714285714,573.3796521774858,44.85240535669887,4.449085439547156,-23.0,-4.0,38.0,-43.0,-40.0,14.0,-9.666666666666666,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-06-04,PA,73935,5817,12801989,556.1428571428571,63.42857142857143,577.5274451493436,45.438251821650525,4.3441910248700975,-22.0,-1.0,53.0,-40.0,-40.0,14.0,-6.0,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-06-05,PA,74385,5886,12801989,521.5714285714286,60.285714285714285,581.0425239390536,45.97723056940605,4.0741437019780955,-24.0,-5.0,52.0,-39.0,-38.0,14.0,-6.666666666666667,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-06-06,PA,75086,5931,12801989,524.4285714285714,56.285714285714285,586.5182355648017,46.328738448377045,4.096461662547682,,,,,,,,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-06-07,PA,75590,5943,12801989,523.5714285714286,55.42857142857143,590.4551238092769,46.42247388276931,4.089766274376807,,,,,,,,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-06-08,PA,75943,5953,12801989,523.2857142857143,59.42857142857143,593.2125078376492,46.50058674476286,4.087534478319848,,,,,,,,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-06-09,PA,76436,6014,12801989,506.57142857142856,49.57142857142857,597.0634719339315,46.977075202923544,3.9569744089877643,,,,,,,,44742.088,78.0861144426032,29291.357775569562,13.49220324425905,19.269947077203522,17.785365731321402,13.565186928594331,0.01931613586834755,6.858596139372347
2020-02-15,IA,0,0,3155070,0.0,0.0,0.0,0.0,0.0,8.0,13.0,24.0,0.0,3.0,-1.0,7.833333333333333,55855.148000000016,87.40270574742222,27949.56265730432,12.527552087811772,15.793185672271708,16.658053076004535,16.35336095445779,0.09926213672248116,11.339142638989353
2020-02-16,IA,0,0,3155070,0.0,0.0,0.0,0.0,0.0,10.0,18.0,16.0,-4.0,2.0,-1.0,6.833333333333333,55855.148000000016,87.40270574742222,27949.56265730432,12.527552087811772,15.793185672271708,16.658053076004535,16.35336095445779,0.09926213672248116,11.339142638989353
2020-02-17,IA,0,0,3155070,0.0,0.0,0.0,0.0,0.0,-2.0,5.0,-8.0,-7.0,-8.0,4.0,-2.6666666666666665,55855.148000000016,87.40270574742222,27949.56265730432,12.527552087811772,15.793185672271708,16.658053076004535,16.35336095445779,0.09926213672248116,11.339142638989353
2020-02-18,IA,0,0,3155070,0.0,0.0,0.0,0.0,0.0,-3.0,6.0,5.0,-1.0,1.0,0.0,1.3333333333333333,55855.148000000016,87.40270574742222,27949.56265730432,12.527552087811772,15.793185672271708,16.658053076004535,16.35336095445779,0.09926213672248116,11.339142638989353
